year,county,death_type,deaths,population,deaths_per_100000
2012,Butte,Felony,0,221469,0.0
2012,Butte,Accidental,0,221469,0.0
2012,Calaveras,All Combined,0,45245,0.0
2012,Calaveras,Felony,0,45245,0.0
2012,Calaveras,Accidental,0,45245,0.0
2012,Colusa,All Combined,0,21767,0.0
2012,Colusa,Felony,0,21767,0.0
2012,Colusa,Accidental,0,21767,0.0
2012,Contra Costa,All Combined,1,1068900,0.09
2012,Contra Costa,Felony,1,1068900,0.09
2012,Contra Costa,Accidental,0,1068900,0.0
2012,Del Norte,All Combined,0,28879,0.0
2012,Del Norte,Felony,0,28879,0.0
2012,Del Norte,Accidental,0,28879,0.0
2012,El Dorado,All Combined,0,183596,0.0
2012,El Dorado,Felony,0,183596,0.0
2012,El Dorado,Accidental,0,183596,0.0
2012,Fresno,All Combined,0,949448,0.0
2012,Fresno,Felony,0,949448,0.0
2012,Fresno,Accidental,0,949448,0.0
2012,Glenn,All Combined,0,28393,0.0
2012,Glenn,Felony,0,28393,0.0
2012,Glenn,Accidental,0,28393,0.0
2012,Humboldt,All Combined,0,136202,0.0
2012,Humboldt,Felony,0,136202,0.0
2012,Humboldt,Accidental,0,136202,0.0
2012,Imperial,All Combined,0,178482,0.0
2012,Imperial,Felony,0,178482,0.0
2012,Imperial,Accidental,0,178482,0.0
2012,Inyo,All Combined,0,19267,0.0
2012,Inyo,Felony,0,19267,0.0
2012,Inyo,Accidental,0,19267,0.0
2012,Kern,All Combined,0,860265,0.0
2012,Kern,Felony,0,860265,0.0
2012,Kern,Accidental,0,860265,0.0
2012,Kings,All Combined,0,152456,0.0
2012,Kings,Felony,0,152456,0.0
2012,Kings,Accidental,0,152456,0.0
2012,Lake,All Combined,0,64680,0.0
2012,Lake,Felony,0,64680,0.0
2012,Lake,Accidental,0,64680,0.0
2012,Lassen,All Combined,0,34955,0.0
2012,Lassen,Felony,0,34955,0.0
2012,Lassen,Accidental,0,34955,0.0
2012,Los Angeles,All Combined,0,9945864,0.0
2012,Los Angeles,Felony,0,9945864,0.0
2012,Los Angeles,Accidental,0,9945864,0.0
2012,Madera,All Combined,0,151659,0.0
2012,Madera,Felony,0,151659,0.0
2012,Madera,Accidental,0,151659,0.0
2012,Marin,All Combined,0,254292,0.0
2012,Marin,Felony,0,254292,0.0
2012,Marin,Accidental,0,254292,0.0
2012,Mariposa,All Combined,0,18147,0.0
2012,Mariposa,Felony,0,18147,0.0
2012,Mariposa,Accidental,0,18147,0.0
2012,Mendocino,All Combined,0,89092,0.0
2012,Mendocino,Felony,0,89092,0.0
2012,Mendocino,Accidental,0,89092,0.0
2012,Merced,All Combined,0,262003,0.0
2012,Merced,Felony,0,262003,0.0
2012,Merced,Accidental,0,262003,0.0
2012,Modoc,All Combined,0,9596,0.0
2012,Modoc,Felony,0,9596,0.0
2012,Modoc,Accidental,0,9596,0.0
2012,Mono,All Combined,0,14547,0.0
2012,Mono,Felony,0,14547,0.0
2012,Mono,Accidental,0,14547,0.0
2012,Monterey,All Combined,0,421421,0.0
2012,Monterey,Felony,0,421421,0.0
2012,Monterey,Accidental,0,421421,0.0
2012,Napa,All Combined,0,138847,0.0
2012,Napa,Felony,0,138847,0.0
2012,Napa,Accidental,0,138847,0.0
2012,Nevada,All Combined,0,98382,0.0
2012,Nevada,Felony,0,98382,0.0
2012,Nevada,Accidental,0,98382,0.0
2012,Orange,All Combined,0,3071877,0.0
2012,Orange,Felony,0,3071877,0.0
2012,Orange,Accidental,0,3071877,0.0
2012,Placer,All Combined,0,360345,0.0
2012,Placer,Felony,0,360345,0.0
2012,Placer,Accidental,0,360345,0.0
2012,Plumas,All Combined,0,19764,0.0
2012,Plumas,Felony,0,19764,0.0
2012,Plumas,Accidental,0,19764,0.0
2012,Riverside,All Combined,0,2248311,0.0
2012,Riverside,Felony,0,2248311,0.0
2012,Riverside,Accidental,0,2248311,0.0
2012,Sacramento,All Combined,0,1436441,0.0
2012,Sacramento,Felony,0,1436441,0.0
2012,Sacramento,Accidental,0,1436441,0.0
2012,San Benito,All Combined,0,56844,0.0
2012,San Benito,Felony,0,56844,0.0
2012,San Benito,Accidental,0,56844,0.0
2012,San Bernardino,All Combined,0,2064705,0.0
2012,San Bernardino,Felony,0,2064705,0.0
2012,San Bernardino,Accidental,0,2064705,0.0
2012,San Diego,All Combined,0,3160737,0.0
2012,San Diego,Felony,0,3160737,0.0
2012,San Diego,Accidental,0,3160737,0.0
2012,San Francisco,All Combined,0,825308,0.0
2012,San Francisco,Felony,0,825308,0.0
2012,San Francisco,Accidental,0,825308,0.0
2012,San Joaquin,All Combined,0,698607,0.0
2012,San Joaquin,Felony,0,698607,0.0
2012,San Joaquin,Accidental,0,698607,0.0
2012,San Luis Obispo,All Combined,0,270677,0.0
2012,San Luis Obispo,Felony,0,270677,0.0
2012,San Luis Obispo,Accidental,0,270677,0.0
2012,San Mateo,All Combined,0,735676,0.0
2012,San Mateo,Felony,0,735676,0.0
2012,San Mateo,Accidental,0,735676,0.0
2012,Santa Barbara,All Combined,0,426979,0.0
2012,Santa Barbara,Felony,0,426979,0.0
2012,Santa Barbara,Accidental,0,426979,0.0
2012,Santa Clara,All Combined,0,1825349,0.0
2012,Santa Clara,Felony,0,1825349,0.0
2012,Santa Clara,Accidental,0,1825349,0.0
2012,Santa Cruz,All Combined,0,269214,0.0
2012,Santa Cruz,Felony,0,269214,0.0
2012,Santa Cruz,Accidental,0,269214,0.0
2012,Shasta,All Combined,0,178659,0.0
2012,Shasta,Felony,0,178659,0.0
2012,Shasta,Accidental,0,178659,0.0
2012,Sierra,All Combined,0,3279,0.0
2012,Sierra,Felony,0,3279,0.0
2012,Sierra,Accidental,0,3279,0.0
2012,Siskiyou,All Combined,0,45579,0.0
2012,Siskiyou,Felony,0,45579,0.0
2012,Siskiyou,Accidental,0,45579,0.0
2012,Solano,All Combined,0,420007,0.0
2012,Solano,Felony,0,420007,0.0
2012,Solano,Accidental,0,420007,0.0
2012,Sonoma,All Combined,0,489506,0.0
2012,Sonoma,Felony,0,489506,0.0
2012,Sonoma,Accidental,0,489506,0.0
2012,Stanislaus,All Combined,1,523544,0.19
2012,Stanislaus,Felony,1,523544,0.19
2012,Stanislaus,Accidental,0,523544,0.0
2012,Sutter,All Combined,0,97122,0.0
2012,Sutter,Felony,0,97122,0.0
2012,Sutter,Accidental,0,97122,0.0
2012,Tehama,All Combined,0,64282,0.0
2012,Tehama,Felony,0,64282,0.0
2012,Tehama,Accidental,0,64282,0.0
2012,Trinity,All Combined,0,13790,0.0
2012,Trinity,Felony,0,13790,0.0
2012,Trinity,Accidental,0,13790,0.0
2012,Tulare,All Combined,0,452849,0.0
2012,Tulare,Felony,0,452849,0.0
2012,Tulare,Accidental,0,452849,0.0
2012,Tuolumne,All Combined,0,54585,0.0
2012,Tuolumne,Felony,0,54585,0.0
2012,Tuolumne,Accidental,0,54585,0.0
2012,Ventura,All Combined,0,833508,0.0
2012,Ventura,Felony,0,833508,0.0
2012,Ventura,Accidental,0,833508,0.0
2012,Yolo,All Combined,0,205411,0.0
2012,Yolo,Felony,0,205411,0.0
2012,Yolo,Accidental,0,205411,0.0
2012,Yuba,All Combined,0,73366,0.0
2012,Yuba,Felony,0,73366,0.0
2012,Yuba,Accidental,0,73366,0.0
2013,Alameda,All Combined,0,1563370,0.0
2013,Alameda,Felony,0,1563370,0.0
2013,Alameda,Accidental,0,1563370,0.0
2013,All Combined,All Combined,7,38202206,0.02
2013,All Combined,Felony,5,38202206,0.01
2013,All Combined,Accidental,2,38202206,0.01
2013,Alpine,All Combined,0,1228,0.0
2013,Alpine,Felony,0,1228,0.0
2013,Alpine,Accidental,0,1228,0.0
2013,Amador,All Combined,0,36945,0.0
2013,Amador,Felony,0,36945,0.0
2013,Amador,Accidental,0,36945,0.0
2013,Butte,All Combined,0,222035,0.0
2013,Butte,Felony,0,222035,0.0
2013,Butte,Accidental,0,222035,0.0
2013,Calaveras,All Combined,0,45214,0.0
2013,Calaveras,Felony,0,45214,0.0
2013,Calaveras,Accidental,0,45214,0.0
2013,Colusa,All Combined,0,21987,0.0
2013,Colusa,Felony,0,21987,0.0
2013,Colusa,Accidental,0,21987,0.0
2013,Contra Costa,All Combined,0,1081862,0.0
2013,Contra Costa,Felony,0,1081862,0.0
2013,Contra Costa,Accidental,0,1081862,0.0
2013,Del Norte,All Combined,0,28530,0.0
2013,Del Norte,Felony,0,28530,0.0
2013,Del Norte,Accidental,0,28530,0.0
2013,El Dorado,All Combined,0,184054,0.0
2013,El Dorado,Felony,0,184054,0.0
2013,El Dorado,Accidental,0,184054,0.0
2013,Fresno,All Combined,0,958260,0.0
2013,Fresno,Felony,0,958260,0.0
2013,Fresno,Accidental,0,958260,0.0
2013,Glenn,All Combined,0,28599,0.0
2013,Glenn,Felony,0,28599,0.0
2013,Glenn,Accidental,0,28599,0.0
2013,Humboldt,All Combined,0,136480,0.0
2013,Humboldt,Felony,0,136480,0.0
2013,Humboldt,Accidental,0,136480,0.0
2013,Imperial,All Combined,0,179326,0.0
2013,Imperial,Felony,0,179326,0.0
2013,Imperial,Accidental,0,179326,0.0
2013,Inyo,All Combined,0,19241,0.0
2013,Inyo,Felony,0,19241,0.0
2013,Inyo,Accidental,0,19241,0.0
2013,Kern,All Combined,0,869797,0.0
2013,Kern,Felony,0,869797,0.0
2013,Kern,Accidental,0,869797,0.0
2013,Kings,All Combined,0,152456,0.0
2013,Kings,Felony,0,152456,0.0
2013,Kings,Accidental,0,152456,0.0
2013,Lake,All Combined,0,64782,0.0
2013,Lake,Felony,0,64782,0.0
2013,Lake,Accidental,0,64782,0.0
2013,Lassen,All Combined,0,34966,0.0
2013,Lassen,Felony,0,34966,0.0
2013,Lassen,Accidental,0,34966,0.0
2013,Los Angeles,All Combined,0,10010961,0.0
2013,Los Angeles,Felony,0,10010961,0.0
2013,Los Angeles,Accidental,0,10010961,0.0
2013,Madera,All Combined,0,153409,0.0
2013,Madera,Felony,0,153409,0.0
2013,Madera,Accidental,0,153409,0.0
2013,Marin,All Combined,0,256264,0.0
2013,Marin,Felony,0,256264,0.0
2013,Marin,Accidental,0,256264,0.0
2013,Mariposa,All Combined,0,18101,0.0
2013,Mariposa,Felony,0,18101,0.0
2013,Mariposa,Accidental,0,18101,0.0
2013,Mendocino,All Combined,0,88931,0.0
2013,Mendocino,Felony,0,88931,0.0
2013,Mendocino,Accidental,0,88931,0.0
2013,Merced,All Combined,0,263441,0.0
2013,Merced,Felony,0,263441,0.0
2013,Merced,Accidental,0,263441,0.0
2013,Modoc,All Combined,0,9457,0.0
2013,Modoc,Felony,0,9457,0.0
2013,Modoc,Accidental,0,9457,0.0
2013,Mono,All Combined,0,14376,0.0
2013,Mono,Felony,0,14376,0.0
2013,Mono,Accidental,0,14376,0.0
2013,Monterey,All Combined,0,424119,0.0
2013,Monterey,Felony,0,424119,0.0
2013,Monterey,Accidental,0,424119,0.0
2013,Napa,All Combined,0,139831,0.0
2013,Napa,Felony,0,139831,0.0
2013,Napa,Accidental,0,139831,0.0
2013,Nevada,All Combined,0,98317,0.0
2013,Nevada,Felony,0,98317,0.0
2013,Nevada,Accidental,0,98317,0.0
2013,Orange,All Combined,1,3097966,0.03
2013,Orange,Felony,0,3097966,0.0
2013,Orange,Accidental,1,3097966,0.03
2013,Placer,All Combined,0,365125,0.0
2013,Placer,Felony,0,365125,0.0
2013,Placer,Accidental,0,365125,0.0
2013,Plumas,All Combined,0,19466,0.0
2013,Plumas,Felony,0,19466,0.0
2013,Plumas,Accidental,0,19466,0.0
2013,Riverside,All Combined,1,2264173,0.04
2013,Riverside,Felony,1,2264173,0.04
2013,Riverside,Accidental,0,2264173,0.0
2013,Sacramento,All Combined,1,1448268,0.07
2013,Sacramento,Felony,1,1448268,0.07
2013,Sacramento,Accidental,0,1448268,0.0
2013,San Benito,All Combined,0,57366,0.0
2013,San Benito,Felony,0,57366,0.0
2013,San Benito,Accidental,0,57366,0.0
2013,San Bernardino,All Combined,1,2075160,0.05
2013,San Bernardino,Felony,1,2075160,0.05
2013,San Bernardino,Accidental,0,2075160,0.0
2013,San Diego,All Combined,0,3184072,0.0
2013,San Diego,Felony,0,3184072,0.0
2013,San Diego,Accidental,0,3184072,0.0
2013,San Francisco,All Combined,0,833827,0.0
2013,San Francisco,Felony,0,833827,0.0
2013,San Francisco,Accidental,0,833827,0.0
2013,San Joaquin,All Combined,0,703790,0.0
2013,San Joaquin,Felony,0,703790,0.0
2013,San Joaquin,Accidental,0,703790,0.0
2013,San Luis Obispo,All Combined,0,271740,0.0
2013,San Luis Obispo,Felony,0,271740,0.0
2013,San Luis Obispo,Accidental,0,271740,0.0
2013,San Mateo,All Combined,0,741857,0.0
2013,San Mateo,Felony,0,741857,0.0
2013,San Mateo,Accidental,0,741857,0.0
2013,Santa Barbara,All Combined,0,433157,0.0
2013,Santa Barbara,Felony,0,433157,0.0
2013,Santa Barbara,Accidental,0,433157,0.0
2013,Santa Clara,All Combined,0,1850595,0.0
2013,Santa Clara,Felony,0,1850595,0.0
2013,Santa Clara,Accidental,0,1850595,0.0
2013,Santa Cruz,All Combined,2,271495,0.74
2013,Santa Cruz,Felony,2,271495,0.74
2013,Santa Cruz,Accidental,0,271495,0.0
2013,Shasta,All Combined,0,178591,0.0
2013,Shasta,Felony,0,178591,0.0
2013,Shasta,Accidental,0,178591,0.0
2013,Sierra,All Combined,0,3270,0.0
2013,Sierra,Felony,0,3270,0.0
2013,Sierra,Accidental,0,3270,0.0
2013,Siskiyou,All Combined,0,45215,0.0
2013,Siskiyou,Felony,0,45215,0.0
2013,Siskiyou,Accidental,0,45215,0.0
2013,Solano,All Combined,0,424048,0.0
2013,Solano,Felony,0,424048,0.0
2013,Solano,Accidental,0,424048,0.0
2013,Sonoma,All Combined,0,493070,0.0
2013,Sonoma,Felony,0,493070,0.0
2013,Sonoma,Accidental,0,493070,0.0
2013,Stanislaus,All Combined,0,527232,0.0
2013,Stanislaus,Felony,0,527232,0.0
2013,Stanislaus,Accidental,0,527232,0.0
2013,Sutter,All Combined,0,97386,0.0
2013,Sutter,Felony,0,97386,0.0
2013,Sutter,Accidental,0,97386,0.0
2013,Tehama,All Combined,0,64498,0.0
2013,Tehama,Felony,0,64498,0.0
2013,Tehama,Accidental,0,64498,0.0
2013,Trinity,All Combined,0,13776,0.0
2013,Trinity,Felony,0,13776,0.0
2013,Trinity,Accidental,0,13776,0.0
2013,Tulare,All Combined,1,456075,0.22
2013,Tulare,Felony,0,456075,0.0
2013,Tulare,Accidental,1,456075,0.22
2013,Tuolumne,All Combined,0,54811,0.0
2013,Tuolumne,Felony,0,54811,0.0
2013,Tuolumne,Accidental,0,54811,0.0
2013,Ventura,All Combined,0,839617,0.0
2013,Ventura,Felony,0,839617,0.0
2013,Ventura,Accidental,0,839617,0.0
2013,Yolo,All Combined,0,206621,0.0
2013,Yolo,Felony,0,206621,0.0
2013,Yolo,Accidental,0,206621,0.0
2013,Yuba,All Combined,0,73600,0.0
2013,Yuba,Felony,0,73600,0.0
2013,Yuba,Accidental,0,73600,0.0
2014,Alameda,All Combined,1,1582119,0.06
2014,Alameda,Felony,0,1582119,0.0
2014,Alameda,Accidental,1,1582119,0.06
2014,All Combined,All Combined,14,38548204,0.04
2014,All Combined,Felony,5,38548204,0.01
2014,All Combined,Accidental,9,38548204,0.02
2014,Alpine,All Combined,0,1243,0.0
2014,Alpine,Felony,0,1243,0.0
2014,Alpine,Accidental,0,1243,0.0
2014,Amador,All Combined,0,37017,0.0
2014,Amador,Felony,0,37017,0.0
2014,Amador,Accidental,0,37017,0.0
2014,Butte,All Combined,0,224518,0.0
2014,Butte,Felony,0,224518,0.0
2014,Butte,Accidental,0,224518,0.0
2014,Calaveras,All Combined,0,45508,0.0
2014,Calaveras,Felony,0,45508,0.0
2014,Calaveras,Accidental,0,45508,0.0
2014,Colusa,All Combined,0,22254,0.0
2014,Colusa,Felony,0,22254,0.0
2014,Colusa,Accidental,0,22254,0.0
2014,Contra Costa,All Combined,0,1095476,0.0
2014,Contra Costa,Felony,0,1095476,0.0
2014,Contra Costa,Accidental,0,1095476,0.0
2014,Del Norte,All Combined,0,28477,0.0
2014,Del Norte,Felony,0,28477,0.0
2014,Del Norte,Accidental,0,28477,0.0
2014,El Dorado,All Combined,0,184320,0.0
2014,El Dorado,Felony,0,184320,0.0
2014,El Dorado,Accidental,0,184320,0.0
2014,Fresno,All Combined,2,969338,0.21
2014,Fresno,Felony,0,969338,0.0
2014,Fresno,Accidental,2,969338,0.21
2014,Glenn,All Combined,0,28868,0.0
2014,Glenn,Felony,0,28868,0.0
2014,Glenn,Accidental,0,28868,0.0
2014,Humboldt,All Combined,0,136779,0.0
2014,Humboldt,Felony,0,136779,0.0
2014,Humboldt,Accidental,0,136779,0.0
2014,Imperial,All Combined,0,183154,0.0
2014,Imperial,Felony,0,183154,0.0
2014,Imperial,Accidental,0,183154,0.0
2014,Inyo,All Combined,0,19244,0.0
2014,Inyo,Felony,0,19244,0.0
2014,Inyo,Accidental,0,19244,0.0
2014,Kern,All Combined,0,878356,0.0
2014,Kern,Felony,0,878356,0.0
2014,Kern,Accidental,0,878356,0.0
2014,Kings,All Combined,0,153601,0.0
2014,Kings,Felony,0,153601,0.0
2014,Kings,Accidental,0,153601,0.0
2014,Lake,All Combined,0,65465,0.0
2014,Lake,Felony,0,65465,0.0
2014,Lake,Accidental,0,65465,0.0
2014,Lassen,All Combined,0,35038,0.0
2014,Lassen,Felony,0,35038,0.0
2014,Lassen,Accidental,0,35038,0.0
2014,Los Angeles,All Combined,5,10082664,0.05
2014,Los Angeles,Felony,2,10082664,0.02
2014,Los Angeles,Accidental,3,10082664,0.03
2014,Madera,All Combined,0,154829,0.0
2014,Madera,Felony,0,154829,0.0
2014,Madera,Accidental,0,154829,0.0
2014,Marin,All Combined,0,257792,0.0
2014,Marin,Felony,0,257792,0.0
2014,Marin,Accidental,0,257792,0.0
2014,Mariposa,All Combined,0,18091,0.0
2014,Mariposa,Felony,0,18091,0.0
2014,Mariposa,Accidental,0,18091,0.0
2014,Mendocino,All Combined,1,88795,1.13
2014,Mendocino,Felony,1,88795,1.13
2014,Mendocino,Accidental,0,88795,0.0
2014,Merced,All Combined,0,266444,0.0
2014,Merced,Felony,0,266444,0.0
2014,Merced,Accidental,0,266444,0.0
2014,Modoc,All Combined,0,9395,0.0
2014,Modoc,Felony,0,9395,0.0
2014,Modoc,Accidental,0,9395,0.0
2014,Mono,All Combined,0,14440,0.0
2014,Mono,Felony,0,14440,0.0
2014,Mono,Accidental,0,14440,0.0
2014,Monterey,All Combined,0,426670,0.0
2014,Monterey,Felony,0,426670,0.0
2014,Monterey,Accidental,0,426670,0.0
2014,Napa,All Combined,0,141172,0.0
2014,Napa,Felony,0,141172,0.0
2014,Napa,Accidental,0,141172,0.0
2014,Nevada,All Combined,0,98453,0.0
2014,Nevada,Felony,0,98453,0.0
2014,Nevada,Accidental,0,98453,0.0
2014,Orange,All Combined,0,3125833,0.0
2014,Orange,Felony,0,3125833,0.0
2014,Orange,Accidental,0,3125833,0.0
2014,Placer,All Combined,2,369460,0.54
2014,Placer,Felony,1,369460,0.27
2014,Placer,Accidental,1,369460,0.27
2014,Plumas,All Combined,0,19416,0.0
2014,Plumas,Felony,0,19416,0.0
2014,Plumas,Accidental,0,19416,0.0
2014,Riverside,All Combined,0,2294333,0.0
2014,Riverside,Felony,0,2294333,0.0
2014,Riverside,Accidental,0,2294333,0.0
2014,Sacramento,All Combined,1,1461174,0.07
2014,Sacramento,Felony,1,1461174,0.07
2014,Sacramento,Accidental,0,1461174,0.0
2014,San Benito,All Combined,0,58222,0.0
2014,San Benito,Felony,0,58222,0.0
2014,San Benito,Accidental,0,58222,0.0
2014,San Bernardino,All Combined,0,2096123,0.0
2014,San Bernardino,Felony,0,2096123,0.0
2014,San Bernardino,Accidental,0,2096123,0.0
2014,San Diego,All Combined,0,3214279,0.0
2014,San Diego,Felony,0,3214279,0.0
2014,San Diego,Accidental,0,3214279,0.0
2014,San Francisco,All Combined,0,840391,0.0
2014,San Francisco,Felony,0,840391,0.0
2014,San Francisco,Accidental,0,840391,0.0
2014,San Joaquin,All Combined,1,713961,0.14
2014,San Joaquin,Felony,0,713961,0.0
2014,San Joaquin,Accidental,1,713961,0.14
2014,San Luis Obispo,All Combined,0,272941,0.0
2014,San Luis Obispo,Felony,0,272941,0.0
2014,San Luis Obispo,Accidental,0,272941,0.0
2014,San Mateo,All Combined,0,747334,0.0
2014,San Mateo,Felony,0,747334,0.0
2014,San Mateo,Accidental,0,747334,0.0
2014,Santa Barbara,All Combined,0,435999,0.0
2014,Santa Barbara,Felony,0,435999,0.0
2014,Santa Barbara,Accidental,0,435999,0.0
2014,Santa Clara,All Combined,0,1871516,0.0
2014,Santa Clara,Felony,0,1871516,0.0
2014,Santa Clara,Accidental,0,1871516,0.0
2014,Santa Cruz,All Combined,0,272210,0.0
2014,Santa Cruz,Felony,0,272210,0.0
2014,Santa Cruz,Accidental,0,272210,0.0
2014,Shasta,All Combined,0,179305,0.0
2014,Shasta,Felony,0,179305,0.0
2014,Shasta,Accidental,0,179305,0.0
2014,Sierra,All Combined,0,3267,0.0
2014,Sierra,Felony,0,3267,0.0
2014,Sierra,Accidental,0,3267,0.0
2014,Siskiyou,All Combined,0,45290,0.0
2014,Siskiyou,Felony,0,45290,0.0
2014,Siskiyou,Accidental,0,45290,0.0
2014,Solano,All Combined,0,428705,0.0
2014,Solano,Felony,0,428705,0.0
2014,Solano,Accidental,0,428705,0.0
2014,Sonoma,All Combined,0,497260,0.0
2014,Sonoma,Felony,0,497260,0.0
2014,Sonoma,Accidental,0,497260,0.0
2014,Stanislaus,All Combined,0,532344,0.0
2014,Stanislaus,Felony,0,532344,0.0
2014,Stanislaus,Accidental,0,532344,0.0
2014,Sutter,All Combined,0,97257,0.0
2014,Sutter,Felony,0,97257,0.0
2014,Sutter,Accidental,0,97257,0.0
2014,Tehama,All Combined,0,64827,0.0
2014,Tehama,Felony,0,64827,0.0
2014,Tehama,Accidental,0,64827,0.0
2014,Trinity,All Combined,0,13782,0.0
2014,Trinity,Felony,0,13782,0.0
2014,Trinity,Accidental,0,13782,0.0
2014,Tulare,All Combined,0,461703,0.0
2014,Tulare,Felony,0,461703,0.0
2014,Tulare,Accidental,0,461703,0.0
2014,Tuolumne,All Combined,0,54592,0.0
2014,Tuolumne,Felony,0,54592,0.0
2014,Tuolumne,Accidental,0,54592,0.0
2014,Ventura,All Combined,1,844833,0.12
2014,Ventura,Felony,0,844833,0.0
2014,Ventura,Accidental,1,844833,0.12
2014,Yolo,All Combined,0,208069,0.0
2014,Yolo,Felony,0,208069,0.0
2014,Yolo,Accidental,0,208069,0.0
2014,Yuba,All Combined,0,74258,0.0
2014,Yuba,Felony,0,74258,0.0
2014,Yuba,Accidental,0,74258,0.0
